_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
9567,NORMAL,457,10,2024-03-22T08:44:30,Zulema St & Coltart Ave,2024-03-22T08:52:07,12,O'Hara St and University Place,MEMBER
9568,NORMAL,239,10,2024-03-22T08:44:20,Zulema St & Coltart Ave,2024-03-22T08:48:19,49,Technology Dr & Bates St,MEMBER
9569,NORMAL,400,20,2024-03-22T08:43:51,Boulevard of the Allies & Parkview Ave,2024-03-22T08:50:31,33,Schenley Dr & Schenley Dr Ext,MEMBER
9570,NORMAL,423,7,2024-03-22T08:43:48,Liberty Ave & Gross St,2024-03-22T08:50:51,24,Penn Ave & 33rd St,MEMBER
9571,NORMAL,650,20,2024-03-22T08:43:47,Boulevard of the Allies & Parkview Ave,2024-03-22T08:54:37,48,S Millvale Ave & Centre Ave,MEMBER
9572,NORMAL,253,50,2024-03-22T08:43:06,Atwood St & Bates St,2024-03-22T08:47:19,29,Forbes Ave & Schenley Dr,MEMBER
9573,NORMAL,387,10,2024-03-22T08:42:58,Zulema St & Coltart Ave,2024-03-22T08:49:25,38,Allequippa St & Darragh St,MEMBER
9574,NORMAL,529,7,2024-03-22T08:42:25,Liberty Ave & Gross St,2024-03-22T08:51:14,29,Forbes Ave & Schenley Dr,MEMBER
9575,NORMAL,359,34,2024-03-22T08:41:44,N Dithridge St & Centre Ave,2024-03-22T08:47:43,13,S Bouquet Ave & Sennott St,MEMBER
9576,NORMAL,201,38,2024-03-22T08:38:03,Allequippa St & Darragh St,2024-03-22T08:41:24,28,Fifth Ave & S Bouquet St,MEMBER
9577,NORMAL,1427,36,2024-03-22T08:36:10,Penn Ave & S Pacific Ave,2024-03-22T08:59:57,4,Burns White Center at 3 Crossings,MEMBER
9578,NORMAL,437,48,2024-03-22T08:31:37,S Millvale Ave & Centre Ave,2024-03-22T08:38:54,12,O'Hara St and University Place,MEMBER
9579,NORMAL,355,29,2024-03-22T08:30:16,Forbes Ave & Schenley Dr,2024-03-22T08:36:11,20,Boulevard of the Allies & Parkview Ave,MEMBER
9580,NORMAL,306,48,2024-03-22T08:29:30,S Millvale Ave & Centre Ave,2024-03-22T08:34:36,12,O'Hara St and University Place,MEMBER
9581,NORMAL,125,10,2024-03-22T08:29:11,Zulema St & Coltart Ave,2024-03-22T08:31:16,51,Coltart Ave & Forbes Ave,MEMBER
9582,NORMAL,108,50,2024-03-22T08:26:22,Atwood St & Bates St,2024-03-22T08:28:10,13,S Bouquet Ave & Sennott St,MEMBER
9583,NORMAL,306,48,2024-03-22T08:25:47,S Millvale Ave & Centre Ave,2024-03-22T08:30:53,12,O'Hara St and University Place,MEMBER
9584,NORMAL,363,20,2024-03-22T08:24:37,Boulevard of the Allies & Parkview Ave,2024-03-22T08:30:40,13,S Bouquet Ave & Sennott St,MEMBER
9585,NORMAL,911,58,2024-03-22T08:24:19,W North Ave & Federal St,2024-03-22T08:39:30,18,21st St & Penn Ave,MEMBER
9586,NORMAL,420,50,2024-03-22T08:22:26,Atwood St & Bates St,2024-03-22T08:29:26,34,N Dithridge St & Centre Ave,MEMBER
9587,NORMAL,548,48,2024-03-22T08:22:23,S Millvale Ave & Centre Ave,2024-03-22T08:31:31,29,Forbes Ave & Schenley Dr,MEMBER
9588,NORMAL,259,20,2024-03-22T08:18:25,Boulevard of the Allies & Parkview Ave,2024-03-22T08:22:44,13,S Bouquet Ave & Sennott St,MEMBER
9589,NORMAL,370,20,2024-03-22T08:17:16,Boulevard of the Allies & Parkview Ave,2024-03-22T08:23:26,13,S Bouquet Ave & Sennott St,MEMBER
9590,NORMAL,149,34,2024-03-22T08:12:53,N Dithridge St & Centre Ave,2024-03-22T08:15:22,12,O'Hara St and University Place,MEMBER
9591,NORMAL,1287,14,2024-03-22T08:12:36,Tioga St & N Homewood Ave,2024-03-22T08:34:03,59,Forbes Ave at TCS Hall (CMU Campus),CASUAL
9592,NORMAL,385,50,2024-03-22T08:09:52,Atwood St & Bates St,2024-03-22T08:16:17,38,Allequippa St & Darragh St,MEMBER
9593,NORMAL,514,5,2024-03-22T08:07:28,Allegheny Station,2024-03-22T08:16:02,21,Liberty Ave & Stanwix St,MEMBER
9594,NORMAL,233,34,2024-03-22T08:06:23,N Dithridge St & Centre Ave,2024-03-22T08:10:16,12,O'Hara St and University Place,MEMBER
9595,NORMAL,465,51,2024-03-22T08:03:30,Coltart Ave & Forbes Ave,2024-03-22T08:11:15,49,Technology Dr & Bates St,MEMBER
9596,NORMAL,274,20,2024-03-22T07:58:53,Boulevard of the Allies & Parkview Ave,2024-03-22T08:03:27,28,Fifth Ave & S Bouquet St,MEMBER
9597,NORMAL,317,20,2024-03-22T07:57:35,Boulevard of the Allies & Parkview Ave,2024-03-22T08:02:52,51,Coltart Ave & Forbes Ave,MEMBER
9598,NORMAL,1624,35,2024-03-22T07:51:15,Butler St & 36th St,2024-03-22T08:18:19,43,Eliza St & Lytle St,MEMBER
9599,NORMAL,165,34,2024-03-22T07:49:41,N Dithridge St & Centre Ave,2024-03-22T07:52:26,12,O'Hara St and University Place,MEMBER
9600,NORMAL,263,55,2024-03-22T07:46:28,Brighton Rd & Pennsylvania Ave,2024-03-22T07:50:51,5,Allegheny Station,MEMBER
9601,NORMAL,1006,41,2024-03-22T07:45:18,S 22nd St & Sidney St,2024-03-22T08:02:04,48,S Millvale Ave & Centre Ave,MEMBER
9602,NORMAL,159,12,2024-03-22T07:42:53,O'Hara St and University Place,2024-03-22T07:45:32,34,N Dithridge St & Centre Ave,MEMBER
9603,NORMAL,361,20,2024-03-22T07:39:49,Boulevard of the Allies & Parkview Ave,2024-03-22T07:45:50,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
9604,NORMAL,379,48,2024-03-22T07:39:26,S Millvale Ave & Centre Ave,2024-03-22T07:45:45,12,O'Hara St and University Place,MEMBER
9605,NORMAL,336,28,2024-03-22T07:37:53,Fifth Ave & S Bouquet St,2024-03-22T07:43:29,20,Boulevard of the Allies & Parkview Ave,MEMBER
9606,NORMAL,215,51,2024-03-22T07:28:54,Coltart Ave & Forbes Ave,2024-03-22T07:32:29,49,Technology Dr & Bates St,MEMBER
9607,NORMAL,1097,35,2024-03-22T07:28:33,Butler St & 36th St,2024-03-22T07:46:50,21,Liberty Ave & Stanwix St,MEMBER
9608,NORMAL,361,51,2024-03-22T07:28:25,Coltart Ave & Forbes Ave,2024-03-22T07:34:26,49,Technology Dr & Bates St,MEMBER
9609,NORMAL,1350,58,2024-03-22T07:20:48,W North Ave & Federal St,2024-03-22T07:43:18,7,Liberty Ave & Gross St,MEMBER
9610,NORMAL,938,8,2024-03-22T07:06:07,Glasshouse,2024-03-22T07:21:45,49,Technology Dr & Bates St,MEMBER
9611,NORMAL,97,28,2024-03-22T07:04:39,Fifth Ave & S Bouquet St,2024-03-22T07:06:16,51,Coltart Ave & Forbes Ave,MEMBER
9612,NORMAL,141,50,2024-03-22T07:01:12,Atwood St & Bates St,2024-03-22T07:03:33,13,S Bouquet Ave & Sennott St,MEMBER
9613,NORMAL,211,34,2024-03-22T06:56:26,N Dithridge St & Centre Ave,2024-03-22T06:59:57,12,O'Hara St and University Place,MEMBER
9614,NORMAL,275,20,2024-03-22T06:54:06,Boulevard of the Allies & Parkview Ave,2024-03-22T06:58:41,28,Fifth Ave & S Bouquet St,MEMBER
9615,NORMAL,259,20,2024-03-22T06:52:52,Boulevard of the Allies & Parkview Ave,2024-03-22T06:57:11,28,Fifth Ave & S Bouquet St,MEMBER
9616,NORMAL,297,20,2024-03-22T06:45:00,Boulevard of the Allies & Parkview Ave,2024-03-22T06:49:57,28,Fifth Ave & S Bouquet St,MEMBER
9617,NORMAL,523,38,2024-03-22T06:41:51,Allequippa St & Darragh St,2024-03-22T06:50:34,29,Forbes Ave & Schenley Dr,MEMBER
9618,GRACE_PERIOD,22,38,2024-03-22T06:41:11,Allequippa St & Darragh St,2024-03-22T06:41:33,38,Allequippa St & Darragh St,MEMBER
9619,NORMAL,463,4,2024-03-22T06:34:42,Burns White Center at 3 Crossings,2024-03-22T06:42:25,6,10th St & Penn Ave,MEMBER
9620,NORMAL,426,20,2024-03-22T06:28:59,Boulevard of the Allies & Parkview Ave,2024-03-22T06:36:05,51,Coltart Ave & Forbes Ave,MEMBER
9621,NORMAL,211,51,2024-03-22T06:00:52,Coltart Ave & Forbes Ave,2024-03-22T06:04:23,29,Forbes Ave & Schenley Dr,MEMBER
9622,NORMAL,253,20,2024-03-22T05:57:03,Boulevard of the Allies & Parkview Ave,2024-03-22T06:01:16,29,Forbes Ave & Schenley Dr,MEMBER
9623,NORMAL,201,34,2024-03-22T05:47:01,N Dithridge St & Centre Ave,2024-03-22T05:50:22,12,O'Hara St and University Place,MEMBER
9624,NORMAL,665,48,2024-03-22T03:55:14,S Millvale Ave & Centre Ave,2024-03-22T04:06:19,26,S 27th St & Sidney St. (Southside Works),MEMBER
9625,NORMAL,317,28,2024-03-22T03:06:14,Fifth Ave & S Bouquet St,2024-03-22T03:11:31,20,Boulevard of the Allies & Parkview Ave,MEMBER
9626,NORMAL,344,20,2024-03-22T02:16:42,Boulevard of the Allies & Parkview Ave,2024-03-22T02:22:26,12,O'Hara St and University Place,MEMBER
9627,NORMAL,484,51,2024-03-22T02:14:38,Coltart Ave & Forbes Ave,2024-03-22T02:22:42,48,S Millvale Ave & Centre Ave,MEMBER
9628,NORMAL,337,34,2024-03-22T01:31:14,N Dithridge St & Centre Ave,2024-03-22T01:36:51,51,Coltart Ave & Forbes Ave,MEMBER
9629,GRACE_PERIOD,11,50,2024-03-22T01:17:03,Atwood St & Bates St,2024-03-22T01:17:14,50,Atwood St & Bates St,MEMBER
9630,NORMAL,176,30,2024-03-22T01:13:26,Shady Ave & Ellsworth Ave,2024-03-22T01:16:22,16,Penn Ave & Putnam St (Bakery Square),MEMBER
9631,NORMAL,169,51,2024-03-22T01:04:18,Coltart Ave & Forbes Ave,2024-03-22T01:07:07,29,Forbes Ave & Schenley Dr,MEMBER
9632,NORMAL,297,12,2024-03-22T00:55:36,O'Hara St and University Place,2024-03-22T01:00:33,48,S Millvale Ave & Centre Ave,MEMBER
9633,NORMAL,101,51,2024-03-22T00:45:27,Coltart Ave & Forbes Ave,2024-03-22T00:47:08,28,Fifth Ave & S Bouquet St,MEMBER
9634,NORMAL,677,53,2024-03-22T00:38:22,Centre Ave & Heldman St,2024-03-22T00:49:39,28,Fifth Ave & S Bouquet St,MEMBER
9635,NORMAL,582,53,2024-03-22T00:38:15,Centre Ave & Heldman St,2024-03-22T00:47:57,28,Fifth Ave & S Bouquet St,MEMBER
9636,NORMAL,181,38,2024-03-22T00:30:21,Allequippa St & Darragh St,2024-03-22T00:33:22,28,Fifth Ave & S Bouquet St,MEMBER
9637,NORMAL,683,13,2024-03-22T00:30:21,S Bouquet Ave & Sennott St,2024-03-22T00:41:44,26,S 27th St & Sidney St. (Southside Works),MEMBER
9638,NORMAL,315,13,2024-03-22T00:29:49,S Bouquet Ave & Sennott St,2024-03-22T00:35:04,20,Boulevard of the Allies & Parkview Ave,MEMBER
9639,NORMAL,480,50,2024-03-22T00:27:35,Atwood St & Bates St,2024-03-22T00:35:35,48,S Millvale Ave & Centre Ave,MEMBER
9640,NORMAL,133,28,2024-03-22T00:23:22,Fifth Ave & S Bouquet St,2024-03-22T00:25:35,51,Coltart Ave & Forbes Ave,MEMBER
9641,NORMAL,170,13,2024-03-22T00:12:41,S Bouquet Ave & Sennott St,2024-03-22T00:15:31,28,Fifth Ave & S Bouquet St,MEMBER
9642,NORMAL,411,36,2024-03-21T23:49:49,Penn Ave & S Pacific Ave,2024-03-21T23:56:40,30,Shady Ave & Ellsworth Ave,MEMBER
9643,NORMAL,518,13,2024-03-21T23:44:47,S Bouquet Ave & Sennott St,2024-03-21T23:53:25,48,S Millvale Ave & Centre Ave,MEMBER
9644,NORMAL,180,13,2024-03-21T23:38:06,S Bouquet Ave & Sennott St,2024-03-21T23:41:06,50,Atwood St & Bates St,MEMBER
9645,NORMAL,118,20,2024-03-21T23:34:13,Boulevard of the Allies & Parkview Ave,2024-03-21T23:36:11,50,Atwood St & Bates St,MEMBER
9646,NORMAL,165,50,2024-03-21T23:33:40,Atwood St & Bates St,2024-03-21T23:36:25,13,S Bouquet Ave & Sennott St,MEMBER
9647,NORMAL,657,50,2024-03-21T23:33:34,Atwood St & Bates St,2024-03-21T23:44:31,13,S Bouquet Ave & Sennott St,MEMBER
9648,NORMAL,187,50,2024-03-21T23:33:18,Atwood St & Bates St,2024-03-21T23:36:25,13,S Bouquet Ave & Sennott St,MEMBER
9649,NORMAL,193,50,2024-03-21T23:33:12,Atwood St & Bates St,2024-03-21T23:36:25,13,S Bouquet Ave & Sennott St,MEMBER
9650,NORMAL,813,50,2024-03-21T23:29:39,Atwood St & Bates St,2024-03-21T23:43:12,38,Allequippa St & Darragh St,MEMBER
9651,NORMAL,407,28,2024-03-21T23:28:28,Fifth Ave & S Bouquet St,2024-03-21T23:35:15,28,Fifth Ave & S Bouquet St,MEMBER
9652,NORMAL,406,28,2024-03-21T23:28:20,Fifth Ave & S Bouquet St,2024-03-21T23:35:06,28,Fifth Ave & S Bouquet St,MEMBER
9653,NORMAL,172,51,2024-03-21T23:21:34,Coltart Ave & Forbes Ave,2024-03-21T23:24:26,50,Atwood St & Bates St,MEMBER
9654,NORMAL,164,12,2024-03-21T23:07:09,O'Hara St and University Place,2024-03-21T23:09:53,34,N Dithridge St & Centre Ave,MEMBER
9655,NORMAL,325,13,2024-03-21T23:05:21,S Bouquet Ave & Sennott St,2024-03-21T23:10:46,34,N Dithridge St & Centre Ave,MEMBER
9656,NORMAL,315,34,2024-03-21T22:52:59,N Dithridge St & Centre Ave,2024-03-21T22:58:14,50,Atwood St & Bates St,MEMBER
9657,NORMAL,477,41,2024-03-21T22:51:19,S 22nd St & Sidney St,2024-03-21T22:59:16,2,Eliza Furnace Trail & Swineburne St,MEMBER
9658,NORMAL,489,7,2024-03-21T22:45:53,Liberty Ave & Gross St,2024-03-21T22:54:02,12,O'Hara St and University Place,MEMBER
9659,NORMAL,328,33,2024-03-21T22:43:52,Schenley Dr & Schenley Dr Ext,2024-03-21T22:49:20,48,S Millvale Ave & Centre Ave,MEMBER
9660,NORMAL,857,28,2024-03-21T22:40:18,Fifth Ave & S Bouquet St,2024-03-21T22:54:35,28,Fifth Ave & S Bouquet St,MEMBER
9661,NORMAL,259,29,2024-03-21T22:37:42,Forbes Ave & Schenley Dr,2024-03-21T22:42:01,12,O'Hara St and University Place,MEMBER
9662,NORMAL,397,34,2024-03-21T22:36:18,N Dithridge St & Centre Ave,2024-03-21T22:42:55,17,Taylor St & Liberty Ave,MEMBER
9663,NORMAL,424,50,2024-03-21T22:32:58,Atwood St & Bates St,2024-03-21T22:40:02,34,N Dithridge St & Centre Ave,MEMBER
9664,NORMAL,434,50,2024-03-21T22:32:52,Atwood St & Bates St,2024-03-21T22:40:06,34,N Dithridge St & Centre Ave,MEMBER
9665,NORMAL,616,40,2024-03-21T22:32:35,7th St & Penn Ave,2024-03-21T22:42:51,39,S 12th St & E Carson St,MEMBER
9666,NORMAL,377,29,2024-03-21T22:32:29,Forbes Ave & Schenley Dr,2024-03-21T22:38:46,34,N Dithridge St & Centre Ave,MEMBER
9667,NORMAL,344,13,2024-03-21T22:22:30,S Bouquet Ave & Sennott St,2024-03-21T22:28:14,34,N Dithridge St & Centre Ave,MEMBER
9668,NORMAL,206,13,2024-03-21T22:22:26,S Bouquet Ave & Sennott St,2024-03-21T22:25:52,51,Coltart Ave & Forbes Ave,MEMBER
9669,NORMAL,309,13,2024-03-21T22:20:46,S Bouquet Ave & Sennott St,2024-03-21T22:25:55,51,Coltart Ave & Forbes Ave,MEMBER
9670,NORMAL,747,28,2024-03-21T22:17:30,Fifth Ave & S Bouquet St,2024-03-21T22:29:57,28,Fifth Ave & S Bouquet St,MEMBER
9671,NORMAL,780,13,2024-03-21T22:12:09,S Bouquet Ave & Sennott St,2024-03-21T22:25:09,49,Technology Dr & Bates St,MEMBER
9672,NORMAL,638,51,2024-03-21T22:10:37,Coltart Ave & Forbes Ave,2024-03-21T22:21:15,39,S 12th St & E Carson St,MEMBER
9673,NORMAL,1142,57,2024-03-21T22:06:29,52nd St & Butler St,2024-03-21T22:25:31,37,S Negley Ave & Centre Ave,CASUAL
9674,NORMAL,302,38,2024-03-21T22:05:51,Allequippa St & Darragh St,2024-03-21T22:10:53,34,N Dithridge St & Centre Ave,MEMBER
9675,NORMAL,380,48,2024-03-21T22:05:42,S Millvale Ave & Centre Ave,2024-03-21T22:12:02,13,S Bouquet Ave & Sennott St,MEMBER
9676,NORMAL,535,34,2024-03-21T22:03:04,N Dithridge St & Centre Ave,2024-03-21T22:11:59,36,Penn Ave & S Pacific Ave,MEMBER
9677,NORMAL,1349,28,2024-03-21T22:02:20,Fifth Ave & S Bouquet St,2024-03-21T22:24:49,19,42nd St & Butler St,MEMBER
9678,NORMAL,264,38,2024-03-21T22:01:19,Allequippa St & Darragh St,2024-03-21T22:05:43,13,S Bouquet Ave & Sennott St,MEMBER
9679,NORMAL,324,13,2024-03-21T21:56:01,S Bouquet Ave & Sennott St,2024-03-21T22:01:25,34,N Dithridge St & Centre Ave,MEMBER
9680,NORMAL,132,13,2024-03-21T21:55:06,S Bouquet Ave & Sennott St,2024-03-21T21:57:18,50,Atwood St & Bates St,MEMBER
9681,NORMAL,155,38,2024-03-21T21:54:05,Allequippa St & Darragh St,2024-03-21T21:56:40,51,Coltart Ave & Forbes Ave,MEMBER
9682,NORMAL,703,33,2024-03-21T21:48:08,Schenley Dr & Schenley Dr Ext,2024-03-21T21:59:51,24,Penn Ave & 33rd St,MEMBER
9683,GRACE_PERIOD,43,51,2024-03-21T21:46:24,Coltart Ave & Forbes Ave,2024-03-21T21:47:07,51,Coltart Ave & Forbes Ave,MEMBER
9684,NORMAL,1093,51,2024-03-21T21:44:46,Coltart Ave & Forbes Ave,2024-03-21T22:02:59,36,Penn Ave & S Pacific Ave,MEMBER
9685,NORMAL,173,13,2024-03-21T21:43:18,S Bouquet Ave & Sennott St,2024-03-21T21:46:11,51,Coltart Ave & Forbes Ave,MEMBER
9686,NORMAL,245,38,2024-03-21T21:42:57,Allequippa St & Darragh St,2024-03-21T21:47:02,10,Zulema St & Coltart Ave,MEMBER
9687,NORMAL,194,27,2024-03-21T21:34:03,W Station Square Dr & Bessemer Court,2024-03-21T21:37:17,9,South Side Trail & S 4th St,MEMBER
9688,NORMAL,298,38,2024-03-21T21:30:44,Allequippa St & Darragh St,2024-03-21T21:35:42,51,Coltart Ave & Forbes Ave,MEMBER
9689,NORMAL,171,50,2024-03-21T21:29:43,Atwood St & Bates St,2024-03-21T21:32:34,51,Coltart Ave & Forbes Ave,MEMBER
9690,NORMAL,254,10,2024-03-21T21:26:13,Zulema St & Coltart Ave,2024-03-21T21:30:27,29,Forbes Ave & Schenley Dr,MEMBER
9691,NORMAL,917,36,2024-03-21T21:20:53,Penn Ave & S Pacific Ave,2024-03-21T21:36:10,7,Liberty Ave & Gross St,MEMBER
9692,NORMAL,250,10,2024-03-21T21:19:19,Zulema St & Coltart Ave,2024-03-21T21:23:29,13,S Bouquet Ave & Sennott St,MEMBER
9693,NORMAL,167,25,2024-03-21T21:18:17,Penn Ave & S Whitfield St,2024-03-21T21:21:04,37,S Negley Ave & Centre Ave,MEMBER
9694,NORMAL,1600,41,2024-03-21T21:15:41,S 22nd St & Sidney St,2024-03-21T21:42:21,49,Technology Dr & Bates St,CASUAL
9695,NORMAL,744,15,2024-03-21T21:12:30,Ivy St & Walnut St,2024-03-21T21:24:54,10,Zulema St & Coltart Ave,MEMBER
9696,NORMAL,255,49,2024-03-21T21:06:01,Technology Dr & Bates St,2024-03-21T21:10:16,26,S 27th St & Sidney St. (Southside Works),MEMBER
9697,NORMAL,217,58,2024-03-21T21:00:08,W North Ave & Federal St,2024-03-21T21:03:45,54,W Ohio St & Brighton Rd,MEMBER
9698,NORMAL,562,34,2024-03-21T20:57:31,N Dithridge St & Centre Ave,2024-03-21T21:06:53,10,Zulema St & Coltart Ave,MEMBER
9699,NORMAL,557,34,2024-03-21T20:57:20,N Dithridge St & Centre Ave,2024-03-21T21:06:37,10,Zulema St & Coltart Ave,MEMBER
9700,NORMAL,1409,25,2024-03-21T20:56:39,Penn Ave & S Whitfield St,2024-03-21T21:20:08,13,S Bouquet Ave & Sennott St,MEMBER
9701,NORMAL,788,13,2024-03-21T20:56:14,S Bouquet Ave & Sennott St,2024-03-21T21:09:22,37,S Negley Ave & Centre Ave,MEMBER
9702,NORMAL,716,51,2024-03-21T20:53:13,Coltart Ave & Forbes Ave,2024-03-21T21:05:09,13,S Bouquet Ave & Sennott St,MEMBER
9703,NORMAL,315,34,2024-03-21T20:49:08,N Dithridge St & Centre Ave,2024-03-21T20:54:23,13,S Bouquet Ave & Sennott St,MEMBER
9704,NORMAL,347,38,2024-03-21T20:49:02,Allequippa St & Darragh St,2024-03-21T20:54:49,10,Zulema St & Coltart Ave,MEMBER
9705,NORMAL,262,54,2024-03-21T20:48:55,W Ohio St & Brighton Rd,2024-03-21T20:53:17,58,W North Ave & Federal St,MEMBER
9706,NORMAL,685,54,2024-03-21T20:47:45,W Ohio St & Brighton Rd,2024-03-21T20:59:10,8,Glasshouse,MEMBER
9707,NORMAL,247,10,2024-03-21T20:45:56,Zulema St & Coltart Ave,2024-03-21T20:50:03,13,S Bouquet Ave & Sennott St,MEMBER
9708,NORMAL,518,10,2024-03-21T20:45:15,Zulema St & Coltart Ave,2024-03-21T20:53:53,29,Forbes Ave & Schenley Dr,MEMBER
9709,NORMAL,773,6,2024-03-21T20:43:37,10th St & Penn Ave,2024-03-21T20:56:30,54,W Ohio St & Brighton Rd,MEMBER
9710,NORMAL,239,12,2024-03-21T20:43:25,O'Hara St and University Place,2024-03-21T20:47:24,34,N Dithridge St & Centre Ave,MEMBER
9711,NORMAL,443,15,2024-03-21T20:43:15,Ivy St & Walnut St,2024-03-21T20:50:38,34,N Dithridge St & Centre Ave,MEMBER
9712,NORMAL,242,38,2024-03-21T20:40:57,Allequippa St & Darragh St,2024-03-21T20:44:59,28,Fifth Ave & S Bouquet St,MEMBER
9713,NORMAL,299,20,2024-03-21T20:38:58,Boulevard of the Allies & Parkview Ave,2024-03-21T20:43:57,13,S Bouquet Ave & Sennott St,MEMBER
9714,NORMAL,688,33,2024-03-21T20:36:26,Schenley Dr & Schenley Dr Ext,2024-03-21T20:47:54,38,Allequippa St & Darragh St,MEMBER
9715,NORMAL,821,38,2024-03-21T20:36:19,Allequippa St & Darragh St,2024-03-21T20:50:00,7,Liberty Ave & Gross St,MEMBER
9716,NORMAL,701,29,2024-03-21T20:34:26,Forbes Ave & Schenley Dr,2024-03-21T20:46:07,10,Zulema St & Coltart Ave,CASUAL
9717,NORMAL,389,29,2024-03-21T20:33:21,Forbes Ave & Schenley Dr,2024-03-21T20:39:50,20,Boulevard of the Allies & Parkview Ave,MEMBER
9718,NORMAL,320,38,2024-03-21T20:23:41,Allequippa St & Darragh St,2024-03-21T20:29:01,29,Forbes Ave & Schenley Dr,MEMBER
9719,NORMAL,477,4,2024-03-21T20:23:13,Burns White Center at 3 Crossings,2024-03-21T20:31:10,40,7th St & Penn Ave,MEMBER
9720,NORMAL,179,34,2024-03-21T20:22:08,N Dithridge St & Centre Ave,2024-03-21T20:25:07,12,O'Hara St and University Place,MEMBER
9721,NORMAL,317,34,2024-03-21T20:20:45,N Dithridge St & Centre Ave,2024-03-21T20:26:02,50,Atwood St & Bates St,MEMBER
9722,NORMAL,244,38,2024-03-21T20:19:59,Allequippa St & Darragh St,2024-03-21T20:24:03,28,Fifth Ave & S Bouquet St,MEMBER
9723,NORMAL,206,10,2024-03-21T20:19:03,Zulema St & Coltart Ave,2024-03-21T20:22:29,13,S Bouquet Ave & Sennott St,MEMBER
9724,NORMAL,442,34,2024-03-21T20:17:04,N Dithridge St & Centre Ave,2024-03-21T20:24:26,50,Atwood St & Bates St,MEMBER
9725,NORMAL,319,50,2024-03-21T20:15:01,Atwood St & Bates St,2024-03-21T20:20:20,11,Ellsworth Ave & N Neville St,MEMBER
9726,NORMAL,339,12,2024-03-21T20:14:35,O'Hara St and University Place,2024-03-21T20:20:14,50,Atwood St & Bates St,MEMBER
9727,NORMAL,172,13,2024-03-21T20:14:24,S Bouquet Ave & Sennott St,2024-03-21T20:17:16,51,Coltart Ave & Forbes Ave,MEMBER
9728,NORMAL,292,29,2024-03-21T20:13:31,Forbes Ave & Schenley Dr,2024-03-21T20:18:23,10,Zulema St & Coltart Ave,MEMBER
9729,NORMAL,168,28,2024-03-21T20:11:34,Fifth Ave & S Bouquet St,2024-03-21T20:14:22,50,Atwood St & Bates St,MEMBER
9730,NORMAL,775,49,2024-03-21T20:10:29,Technology Dr & Bates St,2024-03-21T20:23:24,41,S 22nd St & Sidney St,CASUAL
9731,NORMAL,218,38,2024-03-21T20:09:59,Allequippa St & Darragh St,2024-03-21T20:13:37,34,N Dithridge St & Centre Ave,MEMBER
9732,NORMAL,218,51,2024-03-21T20:09:27,Coltart Ave & Forbes Ave,2024-03-21T20:13:05,29,Forbes Ave & Schenley Dr,MEMBER
9733,NORMAL,227,20,2024-03-21T20:09:25,Boulevard of the Allies & Parkview Ave,2024-03-21T20:13:12,13,S Bouquet Ave & Sennott St,MEMBER
9734,NORMAL,512,41,2024-03-21T20:09:10,S 22nd St & Sidney St,2024-03-21T20:17:42,52,Bedford Ave & Memory Ln,MEMBER
9735,NORMAL,695,29,2024-03-21T20:07:11,Forbes Ave & Schenley Dr,2024-03-21T20:18:46,34,N Dithridge St & Centre Ave,MEMBER
9736,GRACE_PERIOD,23,29,2024-03-21T20:06:19,Forbes Ave & Schenley Dr,2024-03-21T20:06:42,29,Forbes Ave & Schenley Dr,MEMBER
9737,NORMAL,291,13,2024-03-21T20:04:09,S Bouquet Ave & Sennott St,2024-03-21T20:09:00,20,Boulevard of the Allies & Parkview Ave,MEMBER
9738,NORMAL,237,13,2024-03-21T20:02:36,S Bouquet Ave & Sennott St,2024-03-21T20:06:33,20,Boulevard of the Allies & Parkview Ave,MEMBER
9739,NORMAL,280,13,2024-03-21T20:02:32,S Bouquet Ave & Sennott St,2024-03-21T20:07:12,20,Boulevard of the Allies & Parkview Ave,MEMBER
9740,NORMAL,419,38,2024-03-21T20:02:27,Allequippa St & Darragh St,2024-03-21T20:09:26,20,Boulevard of the Allies & Parkview Ave,MEMBER
9741,NORMAL,412,33,2024-03-21T20:02:19,Schenley Dr & Schenley Dr Ext,2024-03-21T20:09:11,34,N Dithridge St & Centre Ave,MEMBER
9742,NORMAL,455,38,2024-03-21T20:02:13,Allequippa St & Darragh St,2024-03-21T20:09:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
9743,NORMAL,178,13,2024-03-21T20:00:17,S Bouquet Ave & Sennott St,2024-03-21T20:03:15,10,Zulema St & Coltart Ave,MEMBER
9744,NORMAL,1075,13,2024-03-21T19:59:54,S Bouquet Ave & Sennott St,2024-03-21T20:17:49,36,Penn Ave & S Pacific Ave,MEMBER
9745,NORMAL,293,41,2024-03-21T19:59:48,S 22nd St & Sidney St,2024-03-21T20:04:41,39,S 12th St & E Carson St,MEMBER
9746,NORMAL,872,34,2024-03-21T19:57:28,N Dithridge St & Centre Ave,2024-03-21T20:12:00,38,Allequippa St & Darragh St,MEMBER
9747,NORMAL,182,12,2024-03-21T19:56:55,O'Hara St and University Place,2024-03-21T19:59:57,34,N Dithridge St & Centre Ave,MEMBER
9748,NORMAL,138,26,2024-03-21T19:56:35,S 27th St & Sidney St. (Southside Works),2024-03-21T19:58:53,41,S 22nd St & Sidney St,MEMBER
